FED_RESPONSE_ID,SURVEY_TIME,SURVEY_NAME,AT_SITE_ID(1),AT_CREATIVE_ID(2),AT_PLACEMENT_ID(3),AT_DAYS_SINCE_IMPRESSION(4),AT_IMPRESSION_TIME(5),AGE(6),GENDER(7),ZIP(8),STATE(9),ETHNICITY(10),HISPANIC(11),STANDARD_HHI_US(12),STANDARD_EDUCATION(13),STANDARD_EMPLOYMENT(14),STANDARD_INDUSTRY_PERSONAL(15),MS_IS_MOBILE(16),"Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-All-inclusive resort","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Casino trip","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Ocean Cruise","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Theme park(e.g., Disney, Legoland)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Beach vacation","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Activity-based vacation(e.g., fishing, golfing, skiing, hiking, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-U.S. ""Destination exploration"" (e.g., Grand Canyon, Washington DC, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-International “Destination exploration” (e.g., London, Italy, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Trip set up specifically so I could do volunteer work","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Click to writeSpecial Event (e.g., Mardi Gras, Olympics, Music festivals, etc.) Statement 10","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-First cruise line that comes to mind","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-Second cruise line","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-Third cruise line",Take a moment to consider the cruise lines companies listed below.  We understand that you may or...-Holland America Line,"Please indicate whether or not you have seen, heard, or read any advertising in the past month fo...-Holland America Line",How would you describe your experience with cruising?,consider,"Now thinking about your cruise line preferences, if you were going to take a cruise, which of the...-First Choice","Now thinking about your cruise line preferences, if you were going to take a cruise, which of the...-Second Choice",fav,old,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,atttotal,reco,reco.bk
D921FDF5-80C1-E511-8111-125BDAFF1DF1,1/22/2016 21:25,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,7,2016-01-15T06.25.01.821000,47,2,60030,14,1,1,23,8,1,41,FALSE,9,1,5,7,8,3,9,6,0 - Definitely will not consider,2,Norweigan,Disney,Carnival,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,6,Norwegian ,Celebrity,7,5,1,1,1,0,1,1,0,0,0,0,6,7,18,0,5
EABC5163-86C1-E511-8111-125BDAFF1DF1,1/22/2016 22:04,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-22T05.47.32.620000,52,2,6880,7,1,1,21,8,2,50,FALSE,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,10 - Definitely will consider,5,0 - Definitely will not consider,0,Celebrity,None,None,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,1,Celebrity,10,10,1,1,1,1,1,1,1,1,1,1,10,10,30,1,10
3DC56076-B1C1-E511-8111-125BDAFF1DF1,1/23/2016 3:12,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-22T17.08.03.648000,49,1,3833,30,1,1,22,8,1,15,FALSE,10 - Definitely will consider,0 - Definitely will not consider,4,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,6,10 - Definitely will consider,Disney,Holland America,Carnival,Absolutely no opinion,I think so,I have not been on a cruise before and I will not consider for future vacations,0,1,Norwegian ,5,0,1,1,1,1,1,1,1,1,1,1,0,5,15,0,0
CB85453D-B2C1-E511-8111-125BDAFF1DF1,1/23/2016 3:18,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-22T20.25.11.331000,53,2,37882,43,1,14,21,10,1,50,TRUE,9,7,8,8,10 - Definitely will consider,9,10 - Definitely will consider,7,3,4,Carnival,Royal caribbean,Norwegian,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,8,Carnival,Royal Caribbean,9,8,0,0,0,0,0,1,0,0,1,0,8,9,19,1,8
F2BB6356-CAC1-E511-8111-125BDAFF1DF1,1/23/2016 6:10,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,8,2016-01-14T17.47.53.506000,61,1,75092,44,1,1,22,7,3,30,FALSE,3,4,2,1,5,1,2,1,0 - Definitely will not consider,0 - Definitely will not consider,none,0,0,Absolutely no opinion,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,5,Norwegian ,Royal Caribbean,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
E09913E2-CDC1-E511-8111-125BDAFF1DF1,1/23/2016 6:36,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-22T22.09.50.835000,64,2,46761,15,1,1,27,4,2,50,FALSE,10 - Definitely will consider,9,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,8,2,9,4,disney,princes,carneval,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,10,Princess,Royal Caribbean,9,9,1,1,1,1,1,1,1,1,1,1,10,9,29,1,9
C2AA5F7A-D5C1-E511-8111-125BDAFF1DF1,1/23/2016 7:30,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,6,2016-01-16T15.34.33.797000,45,1,2747,22,1,1,22,8,1,7,FALSE,9,10 - Definitely will consider,8,5,8,0 - Definitely will not consider,3,1,1,1,CARNIVAL,ROYAL,NOVWEIGEN,Absolutely no opinion,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,3,Norwegian ,Carnival,2,3,1,0,0,0,0,0,0,0,0,0,3,2,6,0,3
DFBB3FE6-D5C1-E511-8111-125BDAFF1DF1,1/23/2016 7:33,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,7,2016-01-16T12.06.59.341000,58,2,15143,39,1,1,25,5,1,28,FALSE,7,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,4,0 - Definitely will not consider,2,Disney,Royal Caribbean,Paul Gaugin,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,Norwegian ,8,8,0,0,0,0,0,0,0,0,0,0,10,8,18,1,8
CBEC1976-D6C1-E511-8111-125BDAFF1DF1,1/23/2016 7:37,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,12,2016-01-10T14.02.36.852000,68,1,13752,33,1,1,21,8,3,17,FALSE,8,4,3,5,10 - Definitely will consider,9,10 - Definitely will consider,10 - Definitely will consider,5,5,norwegian,carnival,non,Somewhat favorable,I don't think so,I went on a cruise before and I will not consider for future vacations,5,Norwegian ,1,6,5,1,0,0,0,0,0,0,0,0,0,5,6,12,0,5
0F0F6D6D-D8C1-E511-8111-125BDAFF1DF1,1/23/2016 7:51,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-22T22.59.37.273000,49,2,8055,31,1,1,23,9,1,20,FALSE,9,1,9,6,7,9,9,3,1,2,disney,holland america,royal carribean,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,1,Royal Caribbean,10,7,1,1,1,1,1,1,0,0,0,1,10,10,27,0,7
2F4EFE9E-D9C1-E511-8111-125BDAFF1DF1,1/23/2016 8:00,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-01-22T13.27.24.256000,59,2,21030,21,1,1,21,8,2,27,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,10 - Definitely will consider,5,9,0 - Definitely will not consider,7,5,0 - Definitely will not consider,0 - Definitely will not consider,hOLLAND AMERICA,Norwegian ,carnival,Very favorable,I don't think so,I went on a cruise before and I will consider for future vacations,10,1,Royal Caribbean,10,10,1,1,1,1,1,1,1,1,1,1,10,10,30,1,10
3DD8635E-FBC1-E511-8111-125BDAFF1DF1,1/23/2016 12:01,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T16.35.16.496000,49,2,6033,7,1,1,22,8,1,45,FALSE,6,0,9,10 - Definitely will consider,7,2,7,7,0 - Definitely will not consider,2,carnival,royal caribean,cunard,Very favorable,I don't think so,I went on a cruise before and I will consider for future vacations,6,Royal Caribbean,Princess,8,9,1,0,1,1,1,1,1,1,1,1,6,8,23,1,9
70964BAC-FBC1-E511-8111-125BDAFF1DF1,1/23/2016 12:04,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,3,2016-01-20T03.34.12.322000,59,1,63122,26,1,1,21,8,9,20,FALSE,6,8,8,6,5,10 - Definitely will consider,10 - Definitely will consider,4,2,10 - Definitely will consider,royal carribean,holland,norwegian,Very favorable,"Yes, I have seen or heard of it",I have not been on a cruise before and I will consider for future vacations,9,Royal Caribbean,Norwegian ,9,9,1,1,1,1,1,1,1,1,1,0,9,9,27,1,9
939DBC4A-FEC1-E511-8111-125BDAFF1DF1,1/23/2016 12:22,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T17.55.40.473000,63,2,7094,31,1,1,22,4,1,50,FALSE,8,10 - Definitely will consider,10 - Definitely will consider,8,10 - Definitely will consider,8,10 - Definitely will consider,5,2,7,Royal Caribbean,Norwegian,Carnival,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,5,Royal Caribbean,Norwegian ,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
561DCC48-01C2-E511-8111-125BDAFF1DF1,1/23/2016 12:44,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T18.39.09.452000,48,1,55308,24,1,1,21,10,1,31,FALSE,8,8,8,8,8,8,8,8,8,8,disney,holland,norwegian,Somewhat favorable,I think so,I went on a cruise before and I will consider for future vacations,8,Norwegian ,Oceania,9,8,0,0,0,0,0,0,0,0,0,0,8,9,17,1,8
8E38C81F-25C2-E511-8111-125BDAFF1DF1,1/23/2016 17:00,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,4,2016-01-19T03.51.25.558000,47,1,15212,39,2,1,21,8,3,7,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,None,None,None,Very unfavorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,7,Royal Caribbean,Norwegian ,7,4,0,0,0,0,0,0,0,0,1,0,7,7,15,0,4
37F38139-26C2-E511-8111-125BDAFF1DF1,1/23/2016 17:08,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T15.40.39.939000,57,2,27528,34,16,1,27,10,1,44,FALSE,2,0 - Definitely will not consider,10 - Definitely will consider,1,9,5,8,10 - Definitely will consider,9,7,Royal Caribbean,Carnival,Cunard,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,1,10,9,1,1,1,1,1,1,1,0,1,0,10,10,28,1,9
A2436163-26C2-E511-8111-125BDAFF1DF1,1/23/2016 17:09,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T22.49.43.638000,56,2,56082,24,1,1,21,10,1,20,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,1,2,8,6,8,7,4,4,Princess,Holland,Norwegian,Somewhat favorable,I think so,I have not been on a cruise before and I will consider for future vacations,9,Norwegian ,1,8,4,1,0,1,0,1,1,0,0,1,1,9,8,23,0,4
BD848660-28C2-E511-8111-125BDAFF1DF1,1/23/2016 17:24,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T22.04.15.540000,57,1,18080,39,1,1,21,7,1,31,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,7,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,carnival,none,none,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,1,Norwegian ,6,5,1,0,0,0,0,0,0,0,0,0,5,6,12,0,5
01EB0213-2CC2-E511-8111-125BDAFF1DF1,1/23/2016 17:50,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T22.32.19.920000,58,2,49060,23,1,1,27,8,2,20,FALSE,8,4,7,1,9,1,7,4,1,0 - Definitely will not consider,none,0,0,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,0,Princess,Royal Caribbean,5,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1
63657328-55C2-E511-8111-125BDAFF1DF1,1/23/2016 22:44,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-01-22T05.17.53.321000,48,2,34110,10,1,1,21,10,1,45,FALSE,6,10 - Definitely will consider,5,10 - Definitely will consider,7,10 - Definitely will consider,8,6,0 - Definitely will not consider,8,disney,norwegian,princess,Absolutely no opinion,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will consider for future vacations,3,Royal Caribbean,Carnival,5,5,0,0,0,0,0,0,0,0,0,0,3,5,8,0,5
E11188DC-55C2-E511-8111-125BDAFF1DF1,1/23/2016 22:49,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T23.27.43.577000,59,1,75085,44,1,1,21,8,3,44,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,8,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,1,2,cunard,celebrity,none,Somewhat favorable,I think so,I went on a cruise before and I will consider for future vacations,9,Carnival,Royal Caribbean,8,9,1,1,1,1,1,1,0,1,0,1,9,8,25,1,9
6829C2C9-5AC2-E511-8111-125BDAFF1DF1,1/23/2016 23:25,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-01-23T03.22.34.102000,59,2,92694,5,1,1,25,9,2,26,FALSE,8,2,8,4,7,8,9,8,5,5,royal caribbean,carnival,princess,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,6,Carnival,Royal Caribbean,7,7,1,1,1,1,0,1,1,1,1,1,6,7,22,0,7
A1D60C75-7CC2-E511-8111-125BDAFF1DF1,1/24/2016 3:25,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-24T09.10.21.494000,65,2,29316,41,1,1,26,10,3,50,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,7,7,10 - Definitely will consider,5,9,Royal Caribbean,Carnival,Celebrity,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,9,Royal Caribbean,Princess,9,9,1,0,1,0,1,0,0,1,1,0,9,9,23,1,9
351FE4A3-7EC2-E511-8111-125BDAFF1DF1,1/24/2016 3:41,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T21.04.10.015000,73,1,21061,21,1,1,24,7,9,50,FALSE,7,9,7,10 - Definitely will consider,10 - Definitely will consider,9,10 - Definitely will consider,5,8,7,carnival,royal carribean,disney,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,8,Royal Caribbean,Carnival,8,8,1,1,1,1,1,1,1,1,0,0,8,8,24,1,8
BADC3365-8EC2-E511-8111-125BDAFF1DF1,1/24/2016 5:34,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+12,1.10E+13,10,2016-01-14T09.19.44.392000,50,2,1028,22,1,1,21,8,1,31,TRUE,10 - Definitely will consider,2,4,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,8,10 - Definitely will consider,Viking ,Celebrty,Carnival,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,Celebrity,Norwegian ,9,5,0,0,0,0,0,0,0,0,0,0,5,9,14,0,5
4CE12566-98C2-E511-8111-125BDAFF1DF1,1/24/2016 6:45,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,4,2016-01-19T16.43.53.406000,49,2,34638,10,1,1,21,8,1,41,FALSE,9,7,10 - Definitely will consider,10 - Definitely will consider,6,6,10 - Definitely will consider,10 - Definitely will consider,9,7,Royal Caribbean,Disney,NCL,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,7,Royal Caribbean,Celebrity,6,6,1,0,0,0,0,1,0,0,1,0,7,6,16,0,6
E41B21DB-A3C2-E511-8111-125BDAFF1DF1,1/24/2016 8:07,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T23.30.26.482000,51,1,49546,23,2,1,21,8,3,16,FALSE,10 - Definitely will consider,0,0 - Definitely will not consider,10 - Definitely will consider,10 - Definitely will consider,5,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,10 - Definitely will consider,None,0,0,Very unfavorable,I don't think so,I have not been on a cruise before and I will not consider for future vacations,0,Royal Caribbean,Celebrity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44605F53-A4C2-E511-8111-125BDAFF1DF1,1/24/2016 8:11,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-23T22.11.08.608000,58,1,61265,14,1,1,21,7,1,50,FALSE,5,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,8,3,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,princess,norwegian,royal caribbean,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,4,Princess,Norwegian ,5,4,0,0,0,0,0,0,0,0,0,0,4,5,9,0,4
51D2AB91-A5C2-E511-8111-125BDAFF1DF1,1/24/2016 8:20,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,14,2016-01-10T13.33.20.950000,56,1,12603,33,1,1,21,10,2,20,FALSE,10 - Definitely will consider,5,10 - Definitely will consider,10 - Definitely will consider,7,0 - Definitely will not consider,10 - Definitely will consider,10 - Definitely will consider,5,10 - Definitely will consider,Royal Carribean,Carnival,Norwegian,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,Oceania,8,0,0,0,0,0,0,0,1,1,1,0,10,8,21,0,0
EC0C434C-A6C2-E511-8111-125BDAFF1DF1,1/24/2016 8:25,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-01-22T18.23.47.207000,72,2,7758,31,1,1,21,10,8,50,FALSE,4,1,9,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,9,8,0 - Definitely will not consider,0 - Definitely will not consider,carnival,royal carribbean,norwegian,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,9,Royal Caribbean,Princess,8,8,1,1,0,1,1,0,0,0,0,0,9,8,21,1,8
BDAF0989-A9C2-E511-8111-125BDAFF1DF1,1/24/2016 8:48,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,6,2016-01-17T22.04.44.289000,55,2,77072,44,1,1,27,10,1,39,FALSE,10 - Definitely will consider,9,3,2,2,8,10 - Definitely will consider,10 - Definitely will consider,4,6,Carnival,Norwegian,Disney,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,7,Norwegian ,Royal Caribbean,7,1,0,0,0,0,0,0,0,0,1,0,7,7,15,0,1
199AFC94-A9C2-E511-8111-125BDAFF1DF1,1/24/2016 8:49,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-24T14.01.06.565000,66,2,6484,7,1,1,21,10,2,20,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,3,10 - Definitely will consider,8,5,10 - Definitely will consider,3,0,Royal Carribean,Princess ,Norwegian,Absolutely no opinion,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,8,Royal Caribbean,Princess,8,5,0,0,0,0,0,0,0,0,0,0,8,8,16,0,5
91918A9F-CEC2-E511-8111-125BDAFF1DF1,1/24/2016 13:14,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-24T18.28.22.830000,58,1,18324,39,1,1,22,8,1,16,FALSE,8,9,9,9,8,7,9,9,2,10 - Definitely will consider,disney,princess,carnival,Somewhat favorable,I think so,I went on a cruise before and I will consider for future vacations,7,Celebrity,Royal Caribbean,7,7,1,1,0,0,1,1,0,1,1,1,7,7,21,0,7
34526A89-CFC2-E511-8111-125BDAFF1DF1,1/24/2016 13:20,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-24T17.35.45.075000,50,2,95380,5,1,1,27,10,1,36,FALSE,9,1,7,10 - Definitely will consider,10 - Definitely will consider,9,10 - Definitely will consider,9,3,7,Carnival,Norwegian,Royal Caribbean,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,10,Norwegian ,1,9,8,1,1,1,1,1,1,0,1,1,1,10,9,28,1,8
1F218E1A-D1C2-E511-8111-125BDAFF1DF1,1/24/2016 13:31,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-24T18.50.53.040000,65,2,72758,4,1,1,27,7,9,27,FALSE,5,5,0,0,5,0,5,0,0,0,Royal Carribean,Alaska,0,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,Princess,8,10,0,0,0,0,0,0,0,0,0,0,10,8,18,1,10
4F218E1A-D1C2-E511-8111-125BDAFF1DF1,1/24/2016 13:31,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,8,2016-01-16T17.35.53.262000,64,2,54143,50,1,1,27,5,8,25,FALSE,4,4,0 - Definitely will not consider,6,4,5,5,1,2,0 - Definitely will not consider,none,none,none,Absolutely no opinion,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will not consider for future vacations,0,Carnival,Royal Caribbean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73A77528-F9C2-E511-8111-125BDAFF1DF1,1/24/2016 18:18,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-24T14.11.56.986000,50,2,48840,23,1,1,23,10,1,20,FALSE,8,2,5,0 - Definitely will not consider,8,5,8,8,5,1,norwegian,viking,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,6,Norwegian ,1,5,1,0,0,0,0,0,0,0,0,0,0,6,5,11,0,1
7A305488-F9C2-E511-8111-125BDAFF1DF1,1/24/2016 18:21,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,2,2016-01-22T00.32.31.046000,52,1,93041,5,1,1,24,8,3,26,FALSE,4,7,8,8,7,6,5,4,8,8,0,0,0,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,7,Princess,Royal Caribbean,6,6,0,0,0,0,0,0,0,0,0,0,7,6,13,0,6
A8231039-FCC2-E511-8111-125BDAFF1DF1,1/24/2016 18:40,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-01-25T00.10.48.083000,51,2,28269,34,1,1,25,8,1,39,FALSE,10 - Definitely will consider,5,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,3,5,10 - Definitely will consider,7,2,royal carribean,norwegian,carnival,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,9,Norwegian ,Royal Caribbean,8,8,0,0,0,0,0,0,0,0,0,0,9,8,17,1,8
